8.160220994475138, -1.3125000000000009
8.259668508287293, -1.3125000000000009
8.359116022099446, -1.3333333333333341
8.458563535911601, -1.3541666666666674
8.558011049723756, -1.3750000000000009
8.657458563535911, -1.395833333333334
8.756906077348066, -1.4166666666666674
8.85635359116022, -1.4375000000000009
8.955801104972375, -1.4791666666666674
9.05524861878453, -1.5208333333333341
9.154696132596683, -1.5625000000000009
9.254143646408838, -1.6041666666666674
9.353591160220994, -1.6250000000000009
9.453038674033149, -1.645833333333334
9.552486187845304, -1.6666666666666674
9.651933701657459, -1.6875000000000007
9.751381215469614, -1.6875000000000007
9.850828729281767, -1.708333333333334
9.950276243093922, -1.6875000000000007
10.049723756906078, -1.7500000000000007
10.14917127071823, -1.7916666666666674
10.248618784530386, -1.8541666666666674
10.348066298342541, -1.9166666666666674
10.447513812154696, -2.020833333333334
10.546961325966851, -2.145833333333334
10.646408839779005, -2.3125000000000004
10.74585635359116, -2.500000000000001
10.834254143646408, -2.708333333333334
10.944751381215468, -2.958333333333334
11.033149171270718, -3.2708333333333335
11.143646408839778, -3.604166666666667
11.232044198895027, -4
11.331491712707182, -4.5
11.430939226519335, -5.041666666666666
11.53038674033149, -5.75
11.61878453038674, -6.229166666666667
11.718232044198896, -7.333333333333333
11.828729281767956, -7.437499999999999
